Time_index,Hourly_USD_per_MWh
731,47.71
732,48.16
733,47.55
734,45.93
735,46.08
736,46.19
737,52.55
738,68.34
739,61.07
740,55.82
741,51.92
742,50.73
743,47.32
744,37.32
745,81.06
746,70.08
747,57.66
748,57.3
749,57.66
750,70.16
751,86.24
752,98.63
753,98.48
754,99.73
755,98.77
756,93.27
757,92.69
758,91.73
759,90.76
760,91.69
761,98.95
762,142.7
763,120.94
764,107.38
765,98.28
766,95.04
767,89.06
768,82.51
769,135.49
770,116.76
771,99.86
772,96.65
773,96.28
774,114.15
775,139.85
776,154.53
777,164.61
778,186.41
779,215.54
780,197.9
781,190.68
782,168.65
783,170.95
784,186.05
785,234.07
786,232.43
787,215.87
788,192.28
789,199.9
790,169.19
791,163.85
792,139.04
793,149.62
794,135.39
795,115.44
796,112.73
797,114.95
798,129.62
799,142.77
800,142.25
801,156.06
802,167.73
803,176.66
804,189.95
805,174.93
806,166.27
807,164.51
808,166.23
809,170.83
810,238.83
811,236.19
812,202.48
813,185.39
814,166.52
815,159.93
816,140.24
817,102.87
818,97.35
819,92.03
820,93.16
821,94.84
822,109.27
823,137.44
824,161.15
825,164.58
826,167.95
827,170.68
828,167.92
829,162.57
830,160.64
831,154.97
832,155.78
833,166.18
834,210.83
835,210.62
836,191.41
837,174.22
838,166.3
839,149.33
840,128.15
841,138.24
842,96.97
843,84.69
844,91.18
845,114.97
846,133.87
847,149.09
848,170.19
849,170.11
850,174.26
851,188.64
852,177.42
853,169.39
854,166.14
855,162.74
856,164.31
857,176.82
858,227.78
859,227.12
860,219.78
861,211.93
862,174.45
863,174.73
864,149.75
865,94.88
866,69.7
867,62.3
868,63.21
869,70.04
870,89.65
871,125.89
872,142.2
873,142.27
874,142.07
875,142.04
876,139.82
877,130.23
878,126.73
879,125.93
880,126.76
881,138.82
882,170.44
883,170.35
884,163.93
885,172.1
886,143.67
887,122.47
888,104.39
889,102.83
890,91.05
891,81
892,78.61
893,85.16
894,105.46
895,131.46
896,137.85
897,144.66
898,143.49
899,138.62
900,132.19
901,125.52
902,121.62
903,120.48
904,118.93
905,131.75
906,165.16
907,173.96
908,164.39
909,143.36
910,130.29
911,119.11
912,112.06
913,114.74
914,109.44
915,96.06
916,95.14
917,99.1
918,112.07
919,129.05
920,132.92
921,134.96
922,142.19
923,150.23
924,149.64
925,143.99
926,141.15
927,139.51
928,140.69
929,154.69
930,205.4
931,196.98
932,178.23
933,157.88
934,143.96
935,132.6
936,111.85
937,167.19
938,134.67
939,119.5
940,110.76
941,118.7
942,128.83
943,155.97
944,174.06
945,197.95
946,176.42
947,192.71
948,192.02
949,179.57
950,176.14
951,176.12
952,176.13
953,184.47
954,213.69
955,218.95
956,198.9
957,199.74
958,195.57
959,178.94
960,171.3
961,121.14
962,90.75
963,90.74
964,81.58
965,78.38
966,76.28
967,91.73
968,141.63
969,167.95
970,168.96
971,174.23
972,168.38
973,168.27
974,168.32
975,167.42
976,167.47
977,175.09
978,265.53
979,262.3
980,260.04
981,252.94
982,183
983,175.64
984,122.85
985,145.22
986,145.9
987,126.97
988,125.36
989,125.42
990,159.9
991,175.86
992,197.9
993,204.32
994,211.19
995,206.61
996,197.39
997,195.16
998,193.19
999,193.07
1000,195.22
1001,207.51
1002,249.94
1003,275.58
1004,218.5
1005,198.69
1006,195.45
1007,176.38
1008,164.74
1009,113.72
1010,108.46
1011,78.1
1012,74.68
1013,77.75
1014,110.74
1015,117.94
1016,134.02
1017,134.67
1018,138.59
1019,132.48
1020,131.9
1021,132.11
1022,132.1
1023,132.13
1024,134.07
1025,134.69
1026,176.07
1027,210.82
1028,187.45
1029,185.77
1030,163.05
1031,132.23
1032,118.56
1033,66.07
1034,64.3
1035,63.76
1036,63.74
1037,64.14
1038,65.37
1039,69.35
1040,83.92
1041,92.2
1042,89.81
1043,84.1
1044,83.65
1045,83.54
1046,79.42
1047,77.54
1048,77.09
1049,77.6
1050,114.71
1051,148.7
1052,108.79
1053,107.54
1054,83.08
1055,76.95
1056,69.1
1057,69.87
1058,69.29
1059,68.41
1060,68.4
1061,68.69
1062,69.88
1063,82.29
1064,99.64
1065,111.2
1066,99.42
1067,99.71
1068,93.81
1069,97.12
1070,96.83
1071,96.8
1072,96.99
1073,110.81
1074,170.54
1075,191.78
1076,142.35
1077,116.64
1078,102.45
1079,85.62
1080,74.05
1081,64.22
1082,61.13
1083,56.04
1084,55.9
1085,60.45
1086,64.19
1087,72.96
1088,78.01
1089,84.49
1090,79.34
1091,79.36
1092,80
1093,76.11
1094,71.64
1095,70.92
1096,71.19
1097,75.33
1098,85.01
1099,96.31
1100,83.29
1101,83.31
1102,87.69
1103,69.3
1104,66.25
1105,88.28
1106,74.83
1107,65.81
1108,65.81
1109,64.18
1110,63.92
1111,92.07
1112,121.04
1113,136.75
1114,143.62
1115,146.19
1116,144.29
1117,142.82
1118,139.89
1119,139.61
1120,139.61
1121,148.91
1122,169.95
1123,185.77
1124,166.87
1125,162.99
1126,155.88
1127,146.15
1128,136.16
1129,108.41
1130,97.44
1131,85.01
1132,80.89
1133,83.78
1134,98.58
1135,105.12
1136,108.47
1137,135.73
1138,168.43
1139,181.75
1140,178.25
1141,175.08
1142,172.19
1143,168.94
1144,168.95
1145,181.94
1146,248.1
1147,242.45
1148,228.17
1149,215.04
1150,198.08
1151,169.65
1152,117.53
1153,107.39
1154,98.98
1155,92.38
1156,91.15
1157,93.92
1158,104.58
1159,134.32
1160,149.77
1161,150.77
1162,182.27
1163,162.14
1164,153.61
1165,137.62
1166,135.32
1167,129.44
1168,126.22
1169,157.15
1170,182.12
1171,185.69
1172,166.56
1173,162.52
1174,160.18
1175,125.98
1176,105
1177,96.06
1178,82.15
1179,69.94
1180,66
1181,72.36
1182,99.03
1183,121.85
1184,138.91
1185,140.01
1186,141.01
1187,138.85
1188,134.66
1189,129.11
1190,124.93
1191,119.89
1192,119.25
1193,127.54
1194,146.51
1195,170.07
1196,153.48
1197,138.8
1198,127.22
1199,105.24
1200,83.25
1201,66.13
1202,61.06
1203,57.41
1204,48.44
1205,56.37
1206,57.71
1207,87.93
1208,101.21
1209,104.24
1210,108.21
1211,107.32
1212,102.94
1213,97.82
1214,90.57
1215,84.24
1216,84.88
1217,90.79
1218,124.46
1219,137.92
1220,112.88
1221,101.78
1222,80.6
1223,73.98
1224,65.81
1225,97.48
1226,81.24
1227,74.03
1228,72.66
1229,77.14
1230,92.82
1231,139.04
1232,143.17
1233,146.52
1234,145.73
1235,146.77
1236,142.62
1237,133.93
1238,133.57
1239,132.8
1240,133.55
1241,138.68
1242,165.04
1243,186.16
1244,168.42
1245,146.89
1246,149.55
1247,135.56
1248,113.72
1249,80.4
1250,76.84
1251,75.84
1252,75.43
1253,76.39
1254,76.47
1255,107.32
1256,105.59
1257,123.22
1258,123.71
1259,121.76
1260,120.32
1261,113.29
1262,108.67
1263,91.62
1264,91.68
1265,93.24
1266,106.47
1267,122.36
1268,124.89
1269,96.01
1270,93.21
1271,83.81
1272,76.61
1273,56.41
1274,55.31
1275,53.74
1276,53.73
1277,53.28
1278,54.03
1279,56.19
1280,56.17
1281,64.94
1282,76.25
1283,76.07
1284,70.18
1285,68.78
1286,65.73
1287,65.49
1288,66.2
1289,70.13
1290,90.6
1291,104.13
1292,87.25
1293,78.53
1294,66.43
1295,64.37
1296,57.1
1297,43.21
1298,38.94
1299,36.15
1300,33.96
