datetime_beginning_utc,datetime_beginning_ept,Hourly_USD_per_MWh
3/22/2020 8:00:00 PM,3/22/2020 4:00:00 PM,17.903333
3/22/2020 9:00:00 PM,3/22/2020 5:00:00 PM,17.587500
3/22/2020 10:00:00 PM,3/22/2020 6:00:00 PM,17.939167
3/22/2020 11:00:00 PM,3/22/2020 7:00:00 PM,20.158333
3/23/2020 12:00:00 AM,3/22/2020 8:00:00 PM,19.094167
3/23/2020 1:00:00 AM,3/22/2020 9:00:00 PM,17.475833
3/23/2020 2:00:00 AM,3/22/2020 10:00:00 PM,17.002500
3/23/2020 3:00:00 AM,3/22/2020 11:00:00 PM,15.353333
3/23/2020 4:00:00 AM,3/23/2020 12:00:00 AM,14.191667
3/23/2020 5:00:00 AM,3/23/2020 1:00:00 AM,14.840000
3/23/2020 6:00:00 AM,3/23/2020 2:00:00 AM,14.770833
3/23/2020 7:00:00 AM,3/23/2020 3:00:00 AM,14.075000
3/23/2020 8:00:00 AM,3/23/2020 4:00:00 AM,14.812500
3/23/2020 9:00:00 AM,3/23/2020 5:00:00 AM,16.965000
3/23/2020 10:00:00 AM,3/23/2020 6:00:00 AM,16.240833
3/23/2020 11:00:00 AM,3/23/2020 7:00:00 AM,21.905833
3/23/2020 12:00:00 PM,3/23/2020 8:00:00 AM,20.904167
3/23/2020 1:00:00 PM,3/23/2020 9:00:00 AM,20.169167
3/23/2020 2:00:00 PM,3/23/2020 10:00:00 AM,22.615833
3/23/2020 3:00:00 PM,3/23/2020 11:00:00 AM,24.274167
3/23/2020 4:00:00 PM,3/23/2020 12:00:00 PM,26.553333
3/23/2020 5:00:00 PM,3/23/2020 1:00:00 PM,21.411667
3/23/2020 6:00:00 PM,3/23/2020 2:00:00 PM,19.958333
3/23/2020 7:00:00 PM,3/23/2020 3:00:00 PM,18.178333
3/23/2020 8:00:00 PM,3/23/2020 4:00:00 PM,20.577500
3/23/2020 9:00:00 PM,3/23/2020 5:00:00 PM,19.771667
3/23/2020 10:00:00 PM,3/23/2020 6:00:00 PM,17.285833
3/23/2020 11:00:00 PM,3/23/2020 7:00:00 PM,20.018333
3/24/2020 12:00:00 AM,3/23/2020 8:00:00 PM,18.379167
3/24/2020 1:00:00 AM,3/23/2020 9:00:00 PM,17.302500
3/24/2020 2:00:00 AM,3/23/2020 10:00:00 PM,16.105000
3/24/2020 3:00:00 AM,3/23/2020 11:00:00 PM,15.620833
3/24/2020 4:00:00 AM,3/24/2020 12:00:00 AM,14.276667
3/24/2020 5:00:00 AM,3/24/2020 1:00:00 AM,15.306667
3/24/2020 6:00:00 AM,3/24/2020 2:00:00 AM,15.090000
3/24/2020 7:00:00 AM,3/24/2020 3:00:00 AM,15.480000
3/24/2020 8:00:00 AM,3/24/2020 4:00:00 AM,16.041667
3/24/2020 9:00:00 AM,3/24/2020 5:00:00 AM,17.351667
3/24/2020 10:00:00 AM,3/24/2020 6:00:00 AM,18.374167
3/24/2020 11:00:00 AM,3/24/2020 7:00:00 AM,21.509167
3/24/2020 12:00:00 PM,3/24/2020 8:00:00 AM,30.928333
3/24/2020 1:00:00 PM,3/24/2020 9:00:00 AM,19.356667
3/24/2020 2:00:00 PM,3/24/2020 10:00:00 AM,22.271667
3/24/2020 3:00:00 PM,3/24/2020 11:00:00 AM,28.878333
3/24/2020 4:00:00 PM,3/24/2020 12:00:00 PM,21.731667
3/24/2020 5:00:00 PM,3/24/2020 1:00:00 PM,16.700833
3/24/2020 6:00:00 PM,3/24/2020 2:00:00 PM,16.652500
3/24/2020 7:00:00 PM,3/24/2020 3:00:00 PM,16.262500
3/24/2020 8:00:00 PM,3/24/2020 4:00:00 PM,15.067500
3/24/2020 9:00:00 PM,3/24/2020 5:00:00 PM,16.614167
3/24/2020 10:00:00 PM,3/24/2020 6:00:00 PM,18.280000
3/24/2020 11:00:00 PM,3/24/2020 7:00:00 PM,20.421667
3/25/2020 12:00:00 AM,3/24/2020 8:00:00 PM,18.428333
3/25/2020 1:00:00 AM,3/24/2020 9:00:00 PM,17.726667
3/25/2020 2:00:00 AM,3/24/2020 10:00:00 PM,17.080000
3/25/2020 3:00:00 AM,3/24/2020 11:00:00 PM,15.100833
3/25/2020 4:00:00 AM,3/25/2020 12:00:00 AM,12.545833
3/25/2020 5:00:00 AM,3/25/2020 1:00:00 AM,13.638333
3/25/2020 6:00:00 AM,3/25/2020 2:00:00 AM,12.475833
3/25/2020 7:00:00 AM,3/25/2020 3:00:00 AM,12.605000
3/25/2020 8:00:00 AM,3/25/2020 4:00:00 AM,13.424167
3/25/2020 9:00:00 AM,3/25/2020 5:00:00 AM,14.240833
3/25/2020 10:00:00 AM,3/25/2020 6:00:00 AM,15.120000
3/25/2020 11:00:00 AM,3/25/2020 7:00:00 AM,18.383333
3/25/2020 12:00:00 PM,3/25/2020 8:00:00 AM,21.372500
3/25/2020 1:00:00 PM,3/25/2020 9:00:00 AM,19.016667
3/25/2020 2:00:00 PM,3/25/2020 10:00:00 AM,20.217500
3/25/2020 3:00:00 PM,3/25/2020 11:00:00 AM,23.565833
3/25/2020 4:00:00 PM,3/25/2020 12:00:00 PM,18.366667
3/25/2020 5:00:00 PM,3/25/2020 1:00:00 PM,17.999167
3/25/2020 6:00:00 PM,3/25/2020 2:00:00 PM,17.199167
3/25/2020 7:00:00 PM,3/25/2020 3:00:00 PM,15.301667
3/25/2020 8:00:00 PM,3/25/2020 4:00:00 PM,17.598333
3/25/2020 9:00:00 PM,3/25/2020 5:00:00 PM,16.470000
3/25/2020 10:00:00 PM,3/25/2020 6:00:00 PM,16.123333
3/25/2020 11:00:00 PM,3/25/2020 7:00:00 PM,17.482500
3/26/2020 12:00:00 AM,3/25/2020 8:00:00 PM,17.600833
3/26/2020 1:00:00 AM,3/25/2020 9:00:00 PM,14.735000
3/26/2020 2:00:00 AM,3/25/2020 10:00:00 PM,13.980000
3/26/2020 3:00:00 AM,3/25/2020 11:00:00 PM,12.599167
3/26/2020 4:00:00 AM,3/26/2020 12:00:00 AM,12.259167
3/26/2020 5:00:00 AM,3/26/2020 1:00:00 AM,11.807500
3/26/2020 6:00:00 AM,3/26/2020 2:00:00 AM,12.276667
3/26/2020 7:00:00 AM,3/26/2020 3:00:00 AM,12.327500
3/26/2020 8:00:00 AM,3/26/2020 4:00:00 AM,13.322500
3/26/2020 9:00:00 AM,3/26/2020 5:00:00 AM,14.291667
3/26/2020 10:00:00 AM,3/26/2020 6:00:00 AM,16.400000
3/26/2020 11:00:00 AM,3/26/2020 7:00:00 AM,16.743333
3/26/2020 12:00:00 PM,3/26/2020 8:00:00 AM,20.140833
3/26/2020 1:00:00 PM,3/26/2020 9:00:00 AM,17.774167
3/26/2020 2:00:00 PM,3/26/2020 10:00:00 AM,17.449167
3/26/2020 3:00:00 PM,3/26/2020 11:00:00 AM,15.933333
3/26/2020 4:00:00 PM,3/26/2020 12:00:00 PM,16.070833
3/26/2020 5:00:00 PM,3/26/2020 1:00:00 PM,14.555833
3/26/2020 6:00:00 PM,3/26/2020 2:00:00 PM,13.974167
3/26/2020 7:00:00 PM,3/26/2020 3:00:00 PM,13.510000
3/26/2020 8:00:00 PM,3/26/2020 4:00:00 PM,14.249167
3/26/2020 9:00:00 PM,3/26/2020 5:00:00 PM,16.487500
3/26/2020 10:00:00 PM,3/26/2020 6:00:00 PM,16.225833
3/26/2020 11:00:00 PM,3/26/2020 7:00:00 PM,17.353333
3/27/2020 12:00:00 AM,3/26/2020 8:00:00 PM,17.196667
3/27/2020 1:00:00 AM,3/26/2020 9:00:00 PM,15.188333
3/27/2020 2:00:00 AM,3/26/2020 10:00:00 PM,12.825000
3/27/2020 3:00:00 AM,3/26/2020 11:00:00 PM,12.342500
3/27/2020 4:00:00 AM,3/27/2020 12:00:00 AM,11.690000
3/27/2020 5:00:00 AM,3/27/2020 1:00:00 AM,11.493333
3/27/2020 6:00:00 AM,3/27/2020 2:00:00 AM,10.867500
3/27/2020 7:00:00 AM,3/27/2020 3:00:00 AM,10.229167
3/27/2020 8:00:00 AM,3/27/2020 4:00:00 AM,10.244167
3/27/2020 9:00:00 AM,3/27/2020 5:00:00 AM,10.696667
3/27/2020 10:00:00 AM,3/27/2020 6:00:00 AM,11.725833
3/27/2020 11:00:00 AM,3/27/2020 7:00:00 AM,13.630000
3/27/2020 12:00:00 PM,3/27/2020 8:00:00 AM,13.315833
3/27/2020 1:00:00 PM,3/27/2020 9:00:00 AM,12.607500
3/27/2020 2:00:00 PM,3/27/2020 10:00:00 AM,18.577500
3/27/2020 3:00:00 PM,3/27/2020 11:00:00 AM,16.520000
3/27/2020 4:00:00 PM,3/27/2020 12:00:00 PM,16.932500
3/27/2020 5:00:00 PM,3/27/2020 1:00:00 PM,17.318333
3/27/2020 6:00:00 PM,3/27/2020 2:00:00 PM,17.185833
3/27/2020 7:00:00 PM,3/27/2020 3:00:00 PM,15.146667
3/27/2020 8:00:00 PM,3/27/2020 4:00:00 PM,13.124167
3/27/2020 9:00:00 PM,3/27/2020 5:00:00 PM,12.969167
3/27/2020 10:00:00 PM,3/27/2020 6:00:00 PM,13.956667
3/27/2020 11:00:00 PM,3/27/2020 7:00:00 PM,19.259167
3/28/2020 12:00:00 AM,3/27/2020 8:00:00 PM,16.144167
3/28/2020 1:00:00 AM,3/27/2020 9:00:00 PM,13.412500
3/28/2020 2:00:00 AM,3/27/2020 10:00:00 PM,13.822500
3/28/2020 3:00:00 AM,3/27/2020 11:00:00 PM,12.225000
3/28/2020 4:00:00 AM,3/28/2020 12:00:00 AM,11.483333
3/28/2020 5:00:00 AM,3/28/2020 1:00:00 AM,11.180000
3/28/2020 6:00:00 AM,3/28/2020 2:00:00 AM,11.341667
3/28/2020 7:00:00 AM,3/28/2020 3:00:00 AM,10.747500
3/28/2020 8:00:00 AM,3/28/2020 4:00:00 AM,10.278333
3/28/2020 9:00:00 AM,3/28/2020 5:00:00 AM,10.474167
3/28/2020 10:00:00 AM,3/28/2020 6:00:00 AM,11.420000
3/28/2020 11:00:00 AM,3/28/2020 7:00:00 AM,11.700833
3/28/2020 12:00:00 PM,3/28/2020 8:00:00 AM,11.592500
3/28/2020 1:00:00 PM,3/28/2020 9:00:00 AM,13.179167
3/28/2020 2:00:00 PM,3/28/2020 10:00:00 AM,13.936667
3/28/2020 3:00:00 PM,3/28/2020 11:00:00 AM,17.534167
3/28/2020 4:00:00 PM,3/28/2020 12:00:00 PM,23.837500
3/28/2020 5:00:00 PM,3/28/2020 1:00:00 PM,18.320000
3/28/2020 6:00:00 PM,3/28/2020 2:00:00 PM,17.585000
3/28/2020 7:00:00 PM,3/28/2020 3:00:00 PM,17.280000
3/28/2020 8:00:00 PM,3/28/2020 4:00:00 PM,23.615833
3/28/2020 9:00:00 PM,3/28/2020 5:00:00 PM,18.358333
3/28/2020 10:00:00 PM,3/28/2020 6:00:00 PM,17.298333
3/28/2020 11:00:00 PM,3/28/2020 7:00:00 PM,17.042500
3/29/2020 12:00:00 AM,3/28/2020 8:00:00 PM,17.265000
3/29/2020 1:00:00 AM,3/28/2020 9:00:00 PM,15.766667
3/29/2020 2:00:00 AM,3/28/2020 10:00:00 PM,16.346667
3/29/2020 3:00:00 AM,3/28/2020 11:00:00 PM,10.940000
3/29/2020 4:00:00 AM,3/29/2020 12:00:00 AM,9.809167
3/29/2020 5:00:00 AM,3/29/2020 1:00:00 AM,9.515833
3/29/2020 6:00:00 AM,3/29/2020 2:00:00 AM,8.455000
3/29/2020 7:00:00 AM,3/29/2020 3:00:00 AM,8.435000
3/29/2020 8:00:00 AM,3/29/2020 4:00:00 AM,7.347500
3/29/2020 9:00:00 AM,3/29/2020 5:00:00 AM,6.853333
3/29/2020 10:00:00 AM,3/29/2020 6:00:00 AM,6.936667
3/29/2020 11:00:00 AM,3/29/2020 7:00:00 AM,7.300000
3/29/2020 12:00:00 PM,3/29/2020 8:00:00 AM,7.697500
3/29/2020 1:00:00 PM,3/29/2020 9:00:00 AM,9.613333
3/29/2020 2:00:00 PM,3/29/2020 10:00:00 AM,11.948333
3/29/2020 3:00:00 PM,3/29/2020 11:00:00 AM,13.609167
3/29/2020 4:00:00 PM,3/29/2020 12:00:00 PM,17.716667
3/29/2020 5:00:00 PM,3/29/2020 1:00:00 PM,16.304167
3/29/2020 6:00:00 PM,3/29/2020 2:00:00 PM,14.365833
3/29/2020 7:00:00 PM,3/29/2020 3:00:00 PM,12.676667
3/29/2020 8:00:00 PM,3/29/2020 4:00:00 PM,16.314167
3/29/2020 9:00:00 PM,3/29/2020 5:00:00 PM,17.308333
3/29/2020 10:00:00 PM,3/29/2020 6:00:00 PM,16.648333
3/29/2020 11:00:00 PM,3/29/2020 7:00:00 PM,17.625000
3/30/2020 12:00:00 AM,3/29/2020 8:00:00 PM,29.264167
3/30/2020 1:00:00 AM,3/29/2020 9:00:00 PM,16.625833
3/30/2020 2:00:00 AM,3/29/2020 10:00:00 PM,12.630000
3/30/2020 3:00:00 AM,3/29/2020 11:00:00 PM,10.613333
3/30/2020 4:00:00 AM,3/30/2020 12:00:00 AM,9.780000
3/30/2020 5:00:00 AM,3/30/2020 1:00:00 AM,9.363333
3/30/2020 6:00:00 AM,3/30/2020 2:00:00 AM,8.856667
3/30/2020 7:00:00 AM,3/30/2020 3:00:00 AM,8.533333
3/30/2020 8:00:00 AM,3/30/2020 4:00:00 AM,8.774167
3/30/2020 9:00:00 AM,3/30/2020 5:00:00 AM,8.707500
3/30/2020 10:00:00 AM,3/30/2020 6:00:00 AM,12.605000
3/30/2020 11:00:00 AM,3/30/2020 7:00:00 AM,14.214167
3/30/2020 12:00:00 PM,3/30/2020 8:00:00 AM,16.846667
3/30/2020 1:00:00 PM,3/30/2020 9:00:00 AM,16.820833
3/30/2020 2:00:00 PM,3/30/2020 10:00:00 AM,15.726667
3/30/2020 3:00:00 PM,3/30/2020 11:00:00 AM,18.503333
3/30/2020 4:00:00 PM,3/30/2020 12:00:00 PM,17.907500
3/30/2020 5:00:00 PM,3/30/2020 1:00:00 PM,16.235833
3/30/2020 6:00:00 PM,3/30/2020 2:00:00 PM,15.374167
3/30/2020 7:00:00 PM,3/30/2020 3:00:00 PM,15.895000
3/30/2020 8:00:00 PM,3/30/2020 4:00:00 PM,26.437500
3/30/2020 9:00:00 PM,3/30/2020 5:00:00 PM,16.871667
3/30/2020 10:00:00 PM,3/30/2020 6:00:00 PM,16.453333
3/30/2020 11:00:00 PM,3/30/2020 7:00:00 PM,18.585000
3/31/2020 12:00:00 AM,3/30/2020 8:00:00 PM,18.310833
3/31/2020 1:00:00 AM,3/30/2020 9:00:00 PM,17.325833
3/31/2020 2:00:00 AM,3/30/2020 10:00:00 PM,14.735000
3/31/2020 3:00:00 AM,3/30/2020 11:00:00 PM,14.912500
3/31/2020 4:00:00 AM,3/31/2020 12:00:00 AM,11.460000
3/31/2020 5:00:00 AM,3/31/2020 1:00:00 AM,11.616667
3/31/2020 6:00:00 AM,3/31/2020 2:00:00 AM,11.032500
3/31/2020 7:00:00 AM,3/31/2020 3:00:00 AM,10.951667
3/31/2020 8:00:00 AM,3/31/2020 4:00:00 AM,10.737500
3/31/2020 9:00:00 AM,3/31/2020 5:00:00 AM,12.697500
3/31/2020 10:00:00 AM,3/31/2020 6:00:00 AM,15.167500
3/31/2020 11:00:00 AM,3/31/2020 7:00:00 AM,32.054167
3/31/2020 12:00:00 PM,3/31/2020 8:00:00 AM,28.575833
3/31/2020 1:00:00 PM,3/31/2020 9:00:00 AM,20.140000
3/31/2020 2:00:00 PM,3/31/2020 10:00:00 AM,21.344167
3/31/2020 3:00:00 PM,3/31/2020 11:00:00 AM,32.351667
3/31/2020 4:00:00 PM,3/31/2020 12:00:00 PM,18.503333
3/31/2020 5:00:00 PM,3/31/2020 1:00:00 PM,22.295833
3/31/2020 6:00:00 PM,3/31/2020 2:00:00 PM,26.133333
3/31/2020 7:00:00 PM,3/31/2020 3:00:00 PM,18.204167
3/31/2020 8:00:00 PM,3/31/2020 4:00:00 PM,21.199167
3/31/2020 9:00:00 PM,3/31/2020 5:00:00 PM,24.818333
3/31/2020 10:00:00 PM,3/31/2020 6:00:00 PM,17.078333
3/31/2020 11:00:00 PM,3/31/2020 7:00:00 PM,17.701667
4/1/2020 12:00:00 AM,3/31/2020 8:00:00 PM,15.960833
4/1/2020 1:00:00 AM,3/31/2020 9:00:00 PM,17.146667
4/1/2020 2:00:00 AM,3/31/2020 10:00:00 PM,19.920000
4/1/2020 3:00:00 AM,3/31/2020 11:00:00 PM,18.468333
4/1/2020 4:00:00 AM,4/1/2020 12:00:00 AM,14.720000
4/1/2020 5:00:00 AM,4/1/2020 1:00:00 AM,14.886667
4/1/2020 6:00:00 AM,4/1/2020 2:00:00 AM,14.790000
4/1/2020 7:00:00 AM,4/1/2020 3:00:00 AM,14.532500
4/1/2020 8:00:00 AM,4/1/2020 4:00:00 AM,15.110000
4/1/2020 9:00:00 AM,4/1/2020 5:00:00 AM,15.534167
4/1/2020 10:00:00 AM,4/1/2020 6:00:00 AM,40.900833
4/1/2020 11:00:00 AM,4/1/2020 7:00:00 AM,22.389167
4/1/2020 12:00:00 PM,4/1/2020 8:00:00 AM,28.640833
4/1/2020 1:00:00 PM,4/1/2020 9:00:00 AM,22.296667
4/1/2020 2:00:00 PM,4/1/2020 10:00:00 AM,35.776667
4/1/2020 3:00:00 PM,4/1/2020 11:00:00 AM,17.585833
4/1/2020 4:00:00 PM,4/1/2020 12:00:00 PM,18.570000
4/1/2020 5:00:00 PM,4/1/2020 1:00:00 PM,17.371667
4/1/2020 6:00:00 PM,4/1/2020 2:00:00 PM,15.822500
4/1/2020 7:00:00 PM,4/1/2020 3:00:00 PM,14.363333
4/1/2020 8:00:00 PM,4/1/2020 4:00:00 PM,16.111667
4/1/2020 9:00:00 PM,4/1/2020 5:00:00 PM,17.126667
4/1/2020 10:00:00 PM,4/1/2020 6:00:00 PM,15.814167
4/1/2020 11:00:00 PM,4/1/2020 7:00:00 PM,16.433333
4/2/2020 12:00:00 AM,4/1/2020 8:00:00 PM,16.939167
4/2/2020 1:00:00 AM,4/1/2020 9:00:00 PM,16.500833
4/2/2020 2:00:00 AM,4/1/2020 10:00:00 PM,17.096667
4/2/2020 3:00:00 AM,4/1/2020 11:00:00 PM,14.882500
4/2/2020 4:00:00 AM,4/2/2020 12:00:00 AM,13.279167
4/2/2020 5:00:00 AM,4/2/2020 1:00:00 AM,12.894167
4/2/2020 6:00:00 AM,4/2/2020 2:00:00 AM,12.793333
4/2/2020 7:00:00 AM,4/2/2020 3:00:00 AM,13.475833
4/2/2020 8:00:00 AM,4/2/2020 4:00:00 AM,13.550833
4/2/2020 9:00:00 AM,4/2/2020 5:00:00 AM,15.054167
4/2/2020 10:00:00 AM,4/2/2020 6:00:00 AM,15.703333
4/2/2020 11:00:00 AM,4/2/2020 7:00:00 AM,16.330000
4/2/2020 12:00:00 PM,4/2/2020 8:00:00 AM,14.023333
4/2/2020 1:00:00 PM,4/2/2020 9:00:00 AM,15.396667
4/2/2020 2:00:00 PM,4/2/2020 10:00:00 AM,14.458333
4/2/2020 3:00:00 PM,4/2/2020 11:00:00 AM,14.265000
4/2/2020 4:00:00 PM,4/2/2020 12:00:00 PM,14.650833
4/2/2020 5:00:00 PM,4/2/2020 1:00:00 PM,12.480000
4/2/2020 6:00:00 PM,4/2/2020 2:00:00 PM,15.220000
4/2/2020 7:00:00 PM,4/2/2020 3:00:00 PM,11.020833
4/2/2020 8:00:00 PM,4/2/2020 4:00:00 PM,11.528333
4/2/2020 9:00:00 PM,4/2/2020 5:00:00 PM,12.308333
4/2/2020 10:00:00 PM,4/2/2020 6:00:00 PM,13.911667
4/2/2020 11:00:00 PM,4/2/2020 7:00:00 PM,13.977500
4/3/2020 12:00:00 AM,4/2/2020 8:00:00 PM,15.576667
4/3/2020 1:00:00 AM,4/2/2020 9:00:00 PM,14.344167
4/3/2020 2:00:00 AM,4/2/2020 10:00:00 PM,13.978333
4/3/2020 3:00:00 AM,4/2/2020 11:00:00 PM,15.765000
4/3/2020 4:00:00 AM,4/3/2020 12:00:00 AM,12.091667
4/3/2020 5:00:00 AM,4/3/2020 1:00:00 AM,12.589167
4/3/2020 6:00:00 AM,4/3/2020 2:00:00 AM,13.443333
4/3/2020 7:00:00 AM,4/3/2020 3:00:00 AM,12.126667
4/3/2020 8:00:00 AM,4/3/2020 4:00:00 AM,13.036667
4/3/2020 9:00:00 AM,4/3/2020 5:00:00 AM,12.935000
4/3/2020 10:00:00 AM,4/3/2020 6:00:00 AM,18.805000
4/3/2020 11:00:00 AM,4/3/2020 7:00:00 AM,15.313333
4/3/2020 12:00:00 PM,4/3/2020 8:00:00 AM,15.743333
4/3/2020 1:00:00 PM,4/3/2020 9:00:00 AM,26.671667
4/3/2020 2:00:00 PM,4/3/2020 10:00:00 AM,14.475833
4/3/2020 3:00:00 PM,4/3/2020 11:00:00 AM,14.055000
4/3/2020 4:00:00 PM,4/3/2020 12:00:00 PM,14.426667
4/3/2020 5:00:00 PM,4/3/2020 1:00:00 PM,13.952500
4/3/2020 6:00:00 PM,4/3/2020 2:00:00 PM,13.066667
4/3/2020 7:00:00 PM,4/3/2020 3:00:00 PM,14.060000
4/3/2020 8:00:00 PM,4/3/2020 4:00:00 PM,13.020000
4/3/2020 9:00:00 PM,4/3/2020 5:00:00 PM,14.220833
4/3/2020 10:00:00 PM,4/3/2020 6:00:00 PM,14.976667
4/3/2020 11:00:00 PM,4/3/2020 7:00:00 PM,15.326667
4/4/2020 12:00:00 AM,4/3/2020 8:00:00 PM,18.066667
4/4/2020 1:00:00 AM,4/3/2020 9:00:00 PM,14.140833
4/4/2020 2:00:00 AM,4/3/2020 10:00:00 PM,13.290833
4/4/2020 3:00:00 AM,4/3/2020 11:00:00 PM,11.376667
4/4/2020 4:00:00 AM,4/4/2020 12:00:00 AM,13.171667
4/4/2020 5:00:00 AM,4/4/2020 1:00:00 AM,11.788333
4/4/2020 6:00:00 AM,4/4/2020 2:00:00 AM,11.218333
4/4/2020 7:00:00 AM,4/4/2020 3:00:00 AM,12.123333
4/4/2020 8:00:00 AM,4/4/2020 4:00:00 AM,11.582500
4/4/2020 9:00:00 AM,4/4/2020 5:00:00 AM,11.806667
4/4/2020 10:00:00 AM,4/4/2020 6:00:00 AM,13.226667
4/4/2020 11:00:00 AM,4/4/2020 7:00:00 AM,11.803333
4/4/2020 12:00:00 PM,4/4/2020 8:00:00 AM,12.986667
4/4/2020 1:00:00 PM,4/4/2020 9:00:00 AM,14.195000
4/4/2020 2:00:00 PM,4/4/2020 10:00:00 AM,15.820000
4/4/2020 3:00:00 PM,4/4/2020 11:00:00 AM,16.935000
4/4/2020 4:00:00 PM,4/4/2020 12:00:00 PM,16.986667
4/4/2020 5:00:00 PM,4/4/2020 1:00:00 PM,21.110833
4/4/2020 6:00:00 PM,4/4/2020 2:00:00 PM,16.886667
4/4/2020 7:00:00 PM,4/4/2020 3:00:00 PM,15.417500
4/4/2020 8:00:00 PM,4/4/2020 4:00:00 PM,18.283333
4/4/2020 9:00:00 PM,4/4/2020 5:00:00 PM,21.765833
4/4/2020 10:00:00 PM,4/4/2020 6:00:00 PM,16.610833
4/4/2020 11:00:00 PM,4/4/2020 7:00:00 PM,24.775833
4/5/2020 12:00:00 AM,4/4/2020 8:00:00 PM,19.880000
4/5/2020 1:00:00 AM,4/4/2020 9:00:00 PM,17.331667
4/5/2020 2:00:00 AM,4/4/2020 10:00:00 PM,15.082500
4/5/2020 3:00:00 AM,4/4/2020 11:00:00 PM,13.476667
4/5/2020 4:00:00 AM,4/5/2020 12:00:00 AM,14.408333
4/5/2020 5:00:00 AM,4/5/2020 1:00:00 AM,14.223333
4/5/2020 6:00:00 AM,4/5/2020 2:00:00 AM,12.553333
4/5/2020 7:00:00 AM,4/5/2020 3:00:00 AM,11.674167
4/5/2020 8:00:00 AM,4/5/2020 4:00:00 AM,13.304167
4/5/2020 9:00:00 AM,4/5/2020 5:00:00 AM,13.317500
4/5/2020 10:00:00 AM,4/5/2020 6:00:00 AM,12.912500
4/5/2020 11:00:00 AM,4/5/2020 7:00:00 AM,11.709167
4/5/2020 12:00:00 PM,4/5/2020 8:00:00 AM,11.925000
4/5/2020 1:00:00 PM,4/5/2020 9:00:00 AM,11.587500
4/5/2020 2:00:00 PM,4/5/2020 10:00:00 AM,13.896667
4/5/2020 3:00:00 PM,4/5/2020 11:00:00 AM,14.475833
4/5/2020 4:00:00 PM,4/5/2020 12:00:00 PM,13.741667
4/5/2020 5:00:00 PM,4/5/2020 1:00:00 PM,12.240000
4/5/2020 6:00:00 PM,4/5/2020 2:00:00 PM,12.914167
4/5/2020 7:00:00 PM,4/5/2020 3:00:00 PM,26.438333
4/5/2020 8:00:00 PM,4/5/2020 4:00:00 PM,13.207500
4/5/2020 9:00:00 PM,4/5/2020 5:00:00 PM,16.227500
4/5/2020 10:00:00 PM,4/5/2020 6:00:00 PM,16.806667
4/5/2020 11:00:00 PM,4/5/2020 7:00:00 PM,15.190833
4/6/2020 12:00:00 AM,4/5/2020 8:00:00 PM,17.380833
4/6/2020 1:00:00 AM,4/5/2020 9:00:00 PM,14.076667
4/6/2020 2:00:00 AM,4/5/2020 10:00:00 PM,12.700000
4/6/2020 3:00:00 AM,4/5/2020 11:00:00 PM,12.421667
4/6/2020 4:00:00 AM,4/6/2020 12:00:00 AM,10.432500
4/6/2020 5:00:00 AM,4/6/2020 1:00:00 AM,10.815000
4/6/2020 6:00:00 AM,4/6/2020 2:00:00 AM,10.640833
4/6/2020 7:00:00 AM,4/6/2020 3:00:00 AM,10.158333
4/6/2020 8:00:00 AM,4/6/2020 4:00:00 AM,11.083333
4/6/2020 9:00:00 AM,4/6/2020 5:00:00 AM,12.175833
4/6/2020 10:00:00 AM,4/6/2020 6:00:00 AM,13.541667
4/6/2020 11:00:00 AM,4/6/2020 7:00:00 AM,13.511667
4/6/2020 12:00:00 PM,4/6/2020 8:00:00 AM,14.160000
4/6/2020 1:00:00 PM,4/6/2020 9:00:00 AM,14.021667
4/6/2020 2:00:00 PM,4/6/2020 10:00:00 AM,15.099167
4/6/2020 3:00:00 PM,4/6/2020 11:00:00 AM,21.426667
4/6/2020 4:00:00 PM,4/6/2020 12:00:00 PM,21.505000
4/6/2020 5:00:00 PM,4/6/2020 1:00:00 PM,14.068333
4/6/2020 6:00:00 PM,4/6/2020 2:00:00 PM,13.216667
4/6/2020 7:00:00 PM,4/6/2020 3:00:00 PM,13.605000
4/6/2020 8:00:00 PM,4/6/2020 4:00:00 PM,14.597500
4/6/2020 9:00:00 PM,4/6/2020 5:00:00 PM,16.061667
4/6/2020 10:00:00 PM,4/6/2020 6:00:00 PM,16.192500
4/6/2020 11:00:00 PM,4/6/2020 7:00:00 PM,14.159167
4/7/2020 12:00:00 AM,4/6/2020 8:00:00 PM,16.180000
4/7/2020 1:00:00 AM,4/6/2020 9:00:00 PM,12.462500
4/7/2020 2:00:00 AM,4/6/2020 10:00:00 PM,11.478333
4/7/2020 3:00:00 AM,4/6/2020 11:00:00 PM,10.646667
4/7/2020 4:00:00 AM,4/7/2020 12:00:00 AM,10.159167
4/7/2020 5:00:00 AM,4/7/2020 1:00:00 AM,9.446667
4/7/2020 6:00:00 AM,4/7/2020 2:00:00 AM,9.080833
4/7/2020 7:00:00 AM,4/7/2020 3:00:00 AM,8.894167
4/7/2020 8:00:00 AM,4/7/2020 4:00:00 AM,8.804167
4/7/2020 9:00:00 AM,4/7/2020 5:00:00 AM,9.083333
4/7/2020 10:00:00 AM,4/7/2020 6:00:00 AM,9.909167
4/7/2020 11:00:00 AM,4/7/2020 7:00:00 AM,12.290833
4/7/2020 12:00:00 PM,4/7/2020 8:00:00 AM,13.288333
